score,url_a,title_a,url_b,title_b,same_service,same_city
0.919,https://rukn-eltatawer.com/eg/en/gypsum-installer-kafr-el-sheikh-en/,"Gypsum technician in Kafr El Sheikh, Egypt",https://rukn-eltatawer.com/eg/en/painter-kafr-el-sheikh-en/,"Painter in Kafr El Sheikh, Egypt",False,True
0.919,https://rukn-eltatawer.com/eg/en/gypsum-installer-kafr-el-sheikh-en/,"Gypsum technician in Kafr El Sheikh, Egypt",https://rukn-eltatawer.com/eg/en/electrician-kafr-el-sheikh-en/,"Electrician in Kafr El Sheikh, Egypt",False,True
0.919,https://rukn-eltatawer.com/eg/en/gypsum-installer-kafr-el-sheikh-en/,"Gypsum technician in Kafr El Sheikh, Egypt",https://rukn-eltatawer.com/eg/en/plumber-kafr-el-sheikh-en/,"Plumber in Kafr El Sheikh, Egypt",False,True
0.919,https://rukn-eltatawer.com/eg/en/painter-kafr-el-sheikh-en/,"Painter in Kafr El Sheikh, Egypt",https://rukn-eltatawer.com/eg/en/electrician-kafr-el-sheikh-en/,"Electrician in Kafr El Sheikh, Egypt",False,True
0.919,https://rukn-eltatawer.com/eg/en/painter-kafr-el-sheikh-en/,"Painter in Kafr El Sheikh, Egypt",https://rukn-eltatawer.com/eg/en/plumber-kafr-el-sheikh-en/,"Plumber in Kafr El Sheikh, Egypt",False,True
0.919,https://rukn-eltatawer.com/eg/en/electrician-kafr-el-sheikh-en/,"Electrician in Kafr El Sheikh, Egypt",https://rukn-eltatawer.com/eg/en/plumber-kafr-el-sheikh-en/,"Plumber in Kafr El Sheikh, Egypt",False,True
0.919,https://rukn-eltatawer.com/eg/en/plumber-kafr-el-sheikh-en/,"Plumber in Kafr El Sheikh, Egypt",https://rukn-eltatawer.com/eg/en/carpenter-kafr-el-sheikh-en/,"Carpenter in Kafr El Sheikh, Egypt",False,True
0.919,https://rukn-eltatawer.com/eg/en/coastal-villa-finishing-ain-sokhna-en/,"Coastal villa finishing in Ain Sokhna, Egypt",https://rukn-eltatawer.com/eg/en/chalet-finishing-ain-sokhna-en/,"Chalet finishing in Ain Sokhna, Egypt",False,True
0.918,https://rukn-eltatawer.com/eg/en/dressing-room-new-borg-el-arab-en/,"Dressing room in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-borg-el-arab-en/,"Gypsum technician in New Borg El Arab, Egypt",False,True
0.918,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-borg-el-arab-en/,"Custom kitchens in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-borg-el-arab-en/,"Gypsum technician in New Borg El Arab, Egypt",False,True
0.918,https://rukn-eltatawer.com/eg/en/villa-finishing-new-borg-el-arab-en/,"Villa finishing in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-borg-el-arab-en/,"Gypsum technician in New Borg El Arab, Egypt",False,True
0.918,https://rukn-eltatawer.com/eg/en/apartment-finishing-new-borg-el-arab-en/,"Apartment finishing in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-borg-el-arab-en/,"Gypsum technician in New Borg El Arab, Egypt",False,True
0.918,https://rukn-eltatawer.com/eg/en/coastal-custom-kitchens-north-coast-en/,"Custom kitchens in North Coast, Egypt",https://rukn-eltatawer.com/eg/en/coastal-villa-finishing-north-coast-en/,"Coastal villa finishing in North Coast, Egypt",False,False
0.918,https://rukn-eltatawer.com/eg/en/dressing-room-zamalek-en/,"Dressing room in Zamalek, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-zamalek-en/,"Gypsum technician in Zamalek, Egypt",False,True
0.918,https://rukn-eltatawer.com/eg/en/custom-kitchens-zamalek-en/,"Custom kitchens in Zamalek, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-zamalek-en/,"Gypsum technician in Zamalek, Egypt",False,True
0.918,https://rukn-eltatawer.com/eg/en/villa-finishing-zamalek-en/,"Villa finishing in Zamalek, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-zamalek-en/,"Gypsum technician in Zamalek, Egypt",False,True
0.918,https://rukn-eltatawer.com/eg/en/apartment-finishing-zamalek-en/,"Apartment finishing in Zamalek, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-zamalek-en/,"Gypsum technician in Zamalek, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/pest-control-sheikh-zayed-en/,"Pest control in Sheikh Zayed, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-sheikh-zayed-en/,"Gypsum technician in Sheikh Zayed, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/dressing-room-sheikh-zayed-en/,"Dressing room in Sheikh Zayed, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-sheikh-zayed-en/,"Gypsum technician in Sheikh Zayed, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/custom-kitchens-sheikh-zayed-en/,"Custom kitchens in Sheikh Zayed, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-sheikh-zayed-en/,"Gypsum technician in Sheikh Zayed, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/villa-finishing-sheikh-zayed-en/,"Villa finishing in Sheikh Zayed, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-sheikh-zayed-en/,"Gypsum technician in Sheikh Zayed, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/apartment-finishing-sheikh-zayed-en/,"Apartment finishing in Sheikh Zayed, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-sheikh-zayed-en/,"Gypsum technician in Sheikh Zayed, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/dressing-room-new-mansoura-en/,"Dressing room in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-mansoura-en/,"Gypsum technician in New Mansoura, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-mansoura-en/,"Custom kitchens in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-mansoura-en/,"Gypsum technician in New Mansoura, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/villa-finishing-new-mansoura-en/,"Villa finishing in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-mansoura-en/,"Gypsum technician in New Mansoura, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/apartment-finishing-new-mansoura-en/,"Apartment finishing in New Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-mansoura-en/,"Gypsum technician in New Mansoura, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/pest-control-6-october-en/,"Pest control in 6th of October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-6-october-en/,"Gypsum technician in 6th of October, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/dressing-room-6-october-en/,"Dressing room in 6th of October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-6-october-en/,"Gypsum technician in 6th of October, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/custom-kitchens-6-october-en/,"Custom kitchens in 6th of October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-6-october-en/,"Gypsum technician in 6th of October, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/villa-finishing-6-october-en/,"Villa finishing in 6th of October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-6-october-en/,"Gypsum technician in 6th of October, Egypt",False,True
0.917,https://rukn-eltatawer.com/eg/en/apartment-finishing-6-october-en/,"Apartment finishing in 6th of October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-6-october-en/,"Gypsum technician in 6th of October, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/dressing-room-new-damietta-en/,"Dressing room in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-damietta-en/,"Gypsum technician in New Damietta, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-damietta-en/,"Custom kitchens in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-damietta-en/,"Gypsum technician in New Damietta, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/villa-finishing-new-damietta-en/,"Villa finishing in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-damietta-en/,"Gypsum technician in New Damietta, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/apartment-finishing-new-damietta-en/,"Apartment finishing in New Damietta, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-damietta-en/,"Gypsum technician in New Damietta, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/dressing-room-mansoura-en/,"Dressing room in Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-mansoura-en/,"Gypsum technician in Mansoura, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/custom-kitchens-mansoura-en/,"Custom kitchens in Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-mansoura-en/,"Gypsum technician in Mansoura, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/villa-finishing-mansoura-en/,"Villa finishing in Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-mansoura-en/,"Gypsum technician in Mansoura, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/apartment-finishing-mansoura-en/,"Apartment finishing in Mansoura, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-mansoura-en/,"Gypsum technician in Mansoura, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/dressing-room-nasr-city-en/,"Dressing room in Nasr City, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-nasr-city-en/,"Gypsum technician in Nasr City, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/custom-kitchens-nasr-city-en/,"Custom kitchens in Nasr City, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-nasr-city-en/,"Gypsum technician in Nasr City, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/villa-finishing-nasr-city-en/,"Villa finishing in Nasr City, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-nasr-city-en/,"Gypsum technician in Nasr City, Egypt",False,True
0.916,https://rukn-eltatawer.com/eg/en/apartment-finishing-nasr-city-en/,"Apartment finishing in Nasr City, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-nasr-city-en/,"Gypsum technician in Nasr City, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/coastal-interior-design-ras-el-hekma-en/,"Coastal interior design in Ras El Hekma, Egypt",https://rukn-eltatawer.com/eg/en/coastal-villa-finishing-ras-el-hekma-en/,"Coastal villa finishing in Ras El Hekma, Egypt",False,False
0.915,https://rukn-eltatawer.com/eg/en/dressing-room-new-october-en/,"Dressing room in New October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-october-en/,"Gypsum technician in New October, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-october-en/,"Custom kitchens in New October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-october-en/,"Gypsum technician in New October, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/villa-finishing-new-october-en/,"Villa finishing in New October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-october-en/,"Gypsum technician in New October, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/apartment-finishing-new-october-en/,"Apartment finishing in New October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-new-october-en/,"Gypsum technician in New October, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/coastal-interior-design-hurghada-red-sea-en/,"Coastal interior design in Hurghada and the Red Sea, Egypt",https://rukn-eltatawer.com/eg/en/coastal-villa-finishing-hurghada-red-sea-en/,"Coastal villa finishing in Hurghada and the Red Sea, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/coastal-villa-finishing-ras-el-hekma-en/,"Coastal villa finishing in Ras El Hekma, Egypt",https://rukn-eltatawer.com/eg/en/chalet-finishing-ras-el-hekma-en/,"Chalet finishing in Ras El Hekma, Egypt",False,False
0.915,https://rukn-eltatawer.com/eg/en/coastal-villa-finishing-hurghada-red-sea-en/,"Coastal villa finishing in Hurghada and the Red Sea, Egypt",https://rukn-eltatawer.com/eg/en/chalet-finishing-hurghada-red-sea-en/,"Chalet finishing in Hurghada and the Red Sea, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/dressing-room-new-borg-el-arab-en/,"Dressing room in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/custom-kitchens-new-borg-el-arab-en/,"Custom kitchens in New Borg El Arab, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/dressing-room-new-borg-el-arab-en/,"Dressing room in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/villa-finishing-new-borg-el-arab-en/,"Villa finishing in New Borg El Arab, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/dressing-room-new-borg-el-arab-en/,"Dressing room in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/apartment-finishing-new-borg-el-arab-en/,"Apartment finishing in New Borg El Arab, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-borg-el-arab-en/,"Custom kitchens in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/villa-finishing-new-borg-el-arab-en/,"Villa finishing in New Borg El Arab, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/custom-kitchens-new-borg-el-arab-en/,"Custom kitchens in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/apartment-finishing-new-borg-el-arab-en/,"Apartment finishing in New Borg El Arab, Egypt",False,True
0.915,https://rukn-eltatawer.com/eg/en/coastal-custom-kitchens-ain-sokhna-en/,"Custom kitchens in Ain Sokhna, Egypt",https://rukn-eltatawer.com/eg/en/coastal-villa-finishing-ain-sokhna-en/,"Coastal villa finishing in Ain Sokhna, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/dressing-room-hadayek-october-en/,"Dressing room in Hadayek October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-hadayek-october-en/,"Gypsum technician in Hadayek October, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/custom-kitchens-hadayek-october-en/,"Custom kitchens in Hadayek October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-hadayek-october-en/,"Gypsum technician in Hadayek October, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/villa-finishing-hadayek-october-en/,"Villa finishing in Hadayek October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-hadayek-october-en/,"Gypsum technician in Hadayek October, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/apartment-finishing-hadayek-october-en/,"Apartment finishing in Hadayek October, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-hadayek-october-en/,"Gypsum technician in Hadayek October, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/coastal-custom-kitchens-north-coast-en/,"Custom kitchens in North Coast, Egypt",https://rukn-eltatawer.com/eg/en/coastal-interior-design-north-coast-en/,"Coastal interior design in North Coast, Egypt",False,False
0.914,https://rukn-eltatawer.com/eg/en/gypsum-installer-new-borg-el-arab-en/,"Gypsum technician in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/painter-new-borg-el-arab-en/,"Painter in New Borg El Arab, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/gypsum-installer-new-borg-el-arab-en/,"Gypsum technician in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/electrician-new-borg-el-arab-en/,"Electrician in New Borg El Arab, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/gypsum-installer-new-borg-el-arab-en/,"Gypsum technician in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-borg-el-arab-en/,"Plumber in New Borg El Arab, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/painter-new-borg-el-arab-en/,"Painter in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/electrician-new-borg-el-arab-en/,"Electrician in New Borg El Arab, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/painter-new-borg-el-arab-en/,"Painter in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-borg-el-arab-en/,"Plumber in New Borg El Arab, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/electrician-new-borg-el-arab-en/,"Electrician in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/plumber-new-borg-el-arab-en/,"Plumber in New Borg El Arab, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/plumber-new-borg-el-arab-en/,"Plumber in New Borg El Arab, Egypt",https://rukn-eltatawer.com/eg/en/carpenter-new-borg-el-arab-en/,"Carpenter in New Borg El Arab, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/dressing-room-madinaty-en/,"Dressing room in Madinaty, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-madinaty-en/,"Gypsum technician in Madinaty, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/custom-kitchens-madinaty-en/,"Custom kitchens in Madinaty, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-madinaty-en/,"Gypsum technician in Madinaty, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/villa-finishing-madinaty-en/,"Villa finishing in Madinaty, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-madinaty-en/,"Gypsum technician in Madinaty, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/apartment-finishing-madinaty-en/,"Apartment finishing in Madinaty, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-madinaty-en/,"Gypsum technician in Madinaty, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/dressing-room-zamalek-en/,"Dressing room in Zamalek, Egypt",https://rukn-eltatawer.com/eg/en/custom-kitchens-zamalek-en/,"Custom kitchens in Zamalek, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/dressing-room-zamalek-en/,"Dressing room in Zamalek, Egypt",https://rukn-eltatawer.com/eg/en/villa-finishing-zamalek-en/,"Villa finishing in Zamalek, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/dressing-room-zamalek-en/,"Dressing room in Zamalek, Egypt",https://rukn-eltatawer.com/eg/en/apartment-finishing-zamalek-en/,"Apartment finishing in Zamalek, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/custom-kitchens-zamalek-en/,"Custom kitchens in Zamalek, Egypt",https://rukn-eltatawer.com/eg/en/villa-finishing-zamalek-en/,"Villa finishing in Zamalek, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/custom-kitchens-zamalek-en/,"Custom kitchens in Zamalek, Egypt",https://rukn-eltatawer.com/eg/en/apartment-finishing-zamalek-en/,"Apartment finishing in Zamalek, Egypt",False,True
0.914,https://rukn-eltatawer.com/eg/en/dressing-room-damietta-en/,"Dressing room in Damietta, Egypt",https://rukn-eltatawer.com/eg/en/gypsum-installer-damietta-en/,"Gypsum technician in Damietta, Egypt",False,True
